,id_left,name_left,is_tbd,geometry,index_right,id_right,name_right,color,feature_id,coordinates,geometry_type
1129,greymouth-new-zealand,"Greymouth, New Zealand",False,POINT (171.19999999999968 -42.46666700000018),21.0,tasman-ring-network,Tasman Ring Network,#939597,tasman-ring-network-0,"[ [ [ 151.79879295084689, -34.826981990554593 ], [ 159.29996138635258, -37.222658379725665 ], [ 167.39995564824065, -37.758235764746985 ], [ 173.69995118407297, -37.043280407424071 ], [ 174.77046042690606, -36.884180500950627 ] ], [ [ 144.96714800000001, -37.817532000000242 ], [ 144.85910161579719, -38.25898836030261 ], [ 144.80485165422849, -38.523523523011633 ], [ 145.34997126806056, -39.254741561561701 ], [ 146.24997063108842, -39.861878679516124 ], [ 149.39996839960057, -38.992915158606181 ], [ 150.72496746155474, -37.942453525696855 ], [ 151.79879295084689, -34.826981990554593 ], [ 151.20704000000026, -33.869695999999635 ] ], [ [ 149.39996839960057, -38.992915158606181 ], [ 164.99995734782604, -45.795124582091901 ], [ 166.3249564091843, -46.332855255198808 ], [ 167.67495545283234, -46.487989748417824 ], [ 168.34750000000054, -46.413056000000275 ] ], [ [ 171.19999999999968, -42.466667000000179 ], [ 171.22495293798085, -41.454827610945536 ], [ 173.34995143201604, -38.739867115925151 ], [ 173.69995118407297, -37.043280407424071 ] ], [ [ 174.08333300000044, -39.066666999999818 ], [ 173.79995111323194, -38.915150167134378 ], [ 173.34995143201604, -38.739867115925151 ] ] ]",MultiLineString
1130,auckland-new-zealand,"Auckland, New Zealand",False,POINT (174.7704190000004 -36.88420899999972),,,,,,,
1131,sendai-japan,"Sendai, Japan",False,POINT (140.86667000000028 38.26667000000041),,,,,,,
1132,ibaraki-japan,"Ibaraki, Japan",False,POINT (140.26993600000043 36.34217499999987),,,,,,,
1133,ninomiya-japan,"Ninomiya, Japan",False,POINT (139.2554019999996 35.299491),,,,,,,
1134,chichijima-japan,"Chichijima, Japan",False,POINT (142.20407854982358 27.06647506480611),86.0,ogasawara-cable-network,Ogasawara Cable Network,#f5ae1a,ogasawara-cable-network-0,"[ [ [ 142.03122361909251, 27.047832017492695 ], [ 142.03122361909251, 26.797064317338755 ], [ 142.15990401239929, 26.650916758530467 ] ], [ [ 139.79680232984748, 33.112295192786164 ], [ 140.06247501377248, 33.03266260584946 ], [ 140.73747453559662, 30.901396088515508 ], [ 141.29997413711661, 28.688714088800431 ], [ 142.03122361909251, 27.047832017492695 ], [ 142.20407854982358, 27.066475064806109 ] ], [ [ 142.15990401239929, 26.650916758530467 ], [ 142.14372353939643, 26.797064317338755 ], [ 142.14372353939643, 26.997723094443348 ], [ 142.20407854982358, 27.066475064806109 ] ] ]",MultiLineString
1135,hahajima-japan,"Hahajima, Japan",False,POINT (142.1599040123993 26.650916758530467),86.0,ogasawara-cable-network,Ogasawara Cable Network,#f5ae1a,ogasawara-cable-network-0,"[ [ [ 142.03122361909251, 27.047832017492695 ], [ 142.03122361909251, 26.797064317338755 ], [ 142.15990401239929, 26.650916758530467 ] ], [ [ 139.79680232984748, 33.112295192786164 ], [ 140.06247501377248, 33.03266260584946 ], [ 140.73747453559662, 30.901396088515508 ], [ 141.29997413711661, 28.688714088800431 ], [ 142.03122361909251, 27.047832017492695 ], [ 142.20407854982358, 27.066475064806109 ] ], [ [ 142.15990401239929, 26.650916758530467 ], [ 142.14372353939643, 26.797064317338755 ], [ 142.14372353939643, 26.997723094443348 ], [ 142.20407854982358, 27.066475064806109 ] ] ]",MultiLineString
1136,miyake-japan,"Miyake, Japan",False,POINT (139.49535639821372 34.09038084354649),83.0,5-villages-6-islands,5 Villages 6 Islands,#694099,5-villages-6-islands-0,"[ [ [ 139.28026556789715, 34.670862994231122 ], [ 139.19589062766912, 34.624588230842207 ], [ 139.18589063475318, 34.555127677369981 ], [ 139.22402060774138, 34.485609081451678 ] ], [ [ 139.13964077948097, 34.206953454768467 ], [ 139.21551869844038, 34.330854294076403 ], [ 139.23807809778313, 34.358007752371478 ], [ 139.25835028346799, 34.373853145806095 ] ], [ [ 139.23807809778313, 34.358007752371478 ], [ 139.22402060774138, 34.485609081451678 ], [ 139.27888824035568, 34.529808064948476 ], [ 139.28026556789715, 34.670862994231122 ], [ 139.36069278510652, 34.750672522776554 ] ], [ [ 139.13964077948097, 34.206953454768467 ], [ 139.16247565134051, 34.032921789964035 ], [ 139.38747549194858, 33.892960860267429 ], [ 139.59702324430901, 33.883509917254663 ] ], [ [ 139.49535639821372, 34.090380843546491 ], [ 139.44372545210052, 34.032921789964035 ], [ 139.4999754122525, 33.939640088319663 ], [ 139.59702324430901, 33.883509917254663 ] ], [ [ 139.76561090792202, 32.457231232819787 ], [ 139.72497525286053, 32.559826711668151 ], [ 139.94997509346857, 32.843830050378884 ], [ 139.94997509346857, 33.03266260584946 ], [ 139.79680232984748, 33.112295192786164 ] ] ]",MultiLineString
1136,miyake-japan,"Miyake, Japan",False,POINT (139.49535639821372 34.09038084354649),84.0,izu-islands-cable-system,Izu Islands Cable System,#b72a79,izu-islands-cable-system-0,"[ [ [ 139.10482828483055, 34.963204822185283 ], [ 139.22401560774517, 34.809532204414189 ], [ 139.36069278510652, 34.750672522776554 ], [ 139.3485155195481, 34.670862994231122 ], [ 139.40476547970005, 34.206955357666217 ], [ 139.49535639821372, 34.090380843546491 ], [ 139.44372545210052, 33.892960860267429 ], [ 139.61247533255641, 33.221091366931077 ], [ 139.79680232984748, 33.112295192786164 ] ] ]",MultiLineString
1137,it-japan,"Itō, Japan",False,POINT (139.10482828483055 34.96320482218528),84.0,izu-islands-cable-system,Izu Islands Cable System,#b72a79,izu-islands-cable-system-0,"[ [ [ 139.10482828483055, 34.963204822185283 ], [ 139.22401560774517, 34.809532204414189 ], [ 139.36069278510652, 34.750672522776554 ], [ 139.3485155195481, 34.670862994231122 ], [ 139.40476547970005, 34.206955357666217 ], [ 139.49535639821372, 34.090380843546491 ], [ 139.44372545210052, 33.892960860267429 ], [ 139.61247533255641, 33.221091366931077 ], [ 139.79680232984748, 33.112295192786164 ] ] ]",MultiLineString
1138,aogashima-japan,"Aogashima, Japan",False,POINT (139.76561090792202 32.45723123281979),83.0,5-villages-6-islands,5 Villages 6 Islands,#694099,5-villages-6-islands-0,"[ [ [ 139.28026556789715, 34.670862994231122 ], [ 139.19589062766912, 34.624588230842207 ], [ 139.18589063475318, 34.555127677369981 ], [ 139.22402060774138, 34.485609081451678 ] ], [ [ 139.13964077948097, 34.206953454768467 ], [ 139.21551869844038, 34.330854294076403 ], [ 139.23807809778313, 34.358007752371478 ], [ 139.25835028346799, 34.373853145806095 ] ], [ [ 139.23807809778313, 34.358007752371478 ], [ 139.22402060774138, 34.485609081451678 ], [ 139.27888824035568, 34.529808064948476 ], [ 139.28026556789715, 34.670862994231122 ], [ 139.36069278510652, 34.750672522776554 ] ], [ [ 139.13964077948097, 34.206953454768467 ], [ 139.16247565134051, 34.032921789964035 ], [ 139.38747549194858, 33.892960860267429 ], [ 139.59702324430901, 33.883509917254663 ] ], [ [ 139.49535639821372, 34.090380843546491 ], [ 139.44372545210052, 34.032921789964035 ], [ 139.4999754122525, 33.939640088319663 ], [ 139.59702324430901, 33.883509917254663 ] ], [ [ 139.76561090792202, 32.457231232819787 ], [ 139.72497525286053, 32.559826711668151 ], [ 139.94997509346857, 32.843830050378884 ], [ 139.94997509346857, 33.03266260584946 ], [ 139.79680232984748, 33.112295192786164 ] ] ]",MultiLineString
1139,mikurashima-japan,"Mikurashima, Japan",False,POINT (139.597023244309 33.88350991725466),83.0,5-villages-6-islands,5 Villages 6 Islands,#694099,5-villages-6-islands-0,"[ [ [ 139.28026556789715, 34.670862994231122 ], [ 139.19589062766912, 34.624588230842207 ], [ 139.18589063475318, 34.555127677369981 ], [ 139.22402060774138, 34.485609081451678 ] ], [ [ 139.13964077948097, 34.206953454768467 ], [ 139.21551869844038, 34.330854294076403 ], [ 139.23807809778313, 34.358007752371478 ], [ 139.25835028346799, 34.373853145806095 ] ], [ [ 139.23807809778313, 34.358007752371478 ], [ 139.22402060774138, 34.485609081451678 ], [ 139.27888824035568, 34.529808064948476 ], [ 139.28026556789715, 34.670862994231122 ], [ 139.36069278510652, 34.750672522776554 ] ], [ [ 139.13964077948097, 34.206953454768467 ], [ 139.16247565134051, 34.032921789964035 ], [ 139.38747549194858, 33.892960860267429 ], [ 139.59702324430901, 33.883509917254663 ] ], [ [ 139.49535639821372, 34.090380843546491 ], [ 139.44372545210052, 34.032921789964035 ], [ 139.4999754122525, 33.939640088319663 ], [ 139.59702324430901, 33.883509917254663 ] ], [ [ 139.76561090792202, 32.457231232819787 ], [ 139.72497525286053, 32.559826711668151 ], [ 139.94997509346857, 32.843830050378884 ], [ 139.94997509346857, 33.03266260584946 ], [ 139.79680232984748, 33.112295192786164 ] ] ]",MultiLineString
1140,gresik-indonesia,"Gresik, Indonesia",False,POINT (112.65238763118269 -7.165175579207309),91.0,barat-timur-indonesia-1-bti-1,Barat Timur Indonesia-1 (BTI-1),#939597,barat-timur-indonesia-1-bti-1-0,"[ [ [ 114.57481343375933, -5.3859578471730662 ], [ 113.34469361088368, -5.945707155070644 ], [ 112.94999421991238, -6.3930994978239113 ], [ 112.83749430080026, -6.6166506934753553 ], [ 112.65238763118269, -7.1651755792073093 ] ], [ [ 117.03310132740097, -4.1799955821586288 ], [ 117.4499910332642, -4.2649642528008078 ], [ 118.79999007691224, -4.8256924992174186 ], [ 119.41238964308275, -5.1521802173347027 ] ], [ [ 118.07689730311003, -1.5153336519748299 ], [ 117.85190631946367, -1.6277912373816741 ], [ 117.08124129449006, -1.4591026424556179 ], [ 116.83129147155694, -1.265389667588013 ] ], [ [ 107.12089700000031, -5.9812537158059946 ], [ 107.88749780742415, -5.2739443636412977 ], [ 108.89999708956415, -5.1245616754562926 ], [ 112.04999485867221, -5.2739443636412977 ], [ 114.57481343375933, -5.3859578471730662 ], [ 117.03310132740097, -4.1799955821586288 ], [ 117.82499076880309, -2.730375485267853 ], [ 118.07689730311003, -1.5153336519748299 ], [ 118.9912802772246, -0.81055532474075798 ], [ 119.69998944053637, 0.568578852526193 ], [ 119.92498928054833, 1.018534216615524 ], [ 120.59998880177636, 1.468426767331968 ], [ 121.49998816361243, 1.7308240548908289 ], [ 124.19998625150441, 1.8057882801291529 ], [ 124.83962579778171, 1.490818000000369 ] ], [ [ 104.10295358788379, 1.1965107636392709 ], [ 104.28790035741287, 1.2155965209320909 ], [ 104.62500011860807, 1.271658270355313 ], [ 104.84999995921611, 1.299726182129338 ], [ 105.29999964043219, 0.68107206531244002 ], [ 106.31249892316808, -0.33140932966026498 ], [ 106.76649860035869, -2.1309184809603332 ], [ 106.95937346312914, -3.0299959680086608 ], [ 106.87499852468808, -4.6014537648371103 ], [ 106.81874856394022, -5.2739443636412977 ], [ 107.12089700000031, -5.9812537158059946 ] ] ]",MultiLineString
1141,apalachee-beach-fl-united-states,"Apalachee Beach, FL, United States",False,POINT (-84.26591339099524 30.07102149658007),,,,,,,
1142,fiumicino-italy,"Fiumicino, Italy",False,POINT (12.226913000000101 41.769718),157.0,unitirreno,Unitirreno,#939597,unitirreno-0,"[ [ [ 11.250066265691444, 41.266945071687829 ], [ 10.91256650477948, 41.266945071687829 ], [ 9.9000672220434041, 41.055203021465132 ], [ 9.4964475079713679, 40.92357574660862 ] ], [ [ 10.91256650477948, 41.069340438216202 ], [ 11.250066265691444, 41.266945071687829 ], [ 11.58756602660341, 41.435845950249096 ], [ 12.037565707819484, 41.604308458979617 ], [ 12.226913000000101, 41.769717999999997 ] ], [ [ 8.9388679035619436, 44.410357528853851 ], [ 9.3375676205234015, 44.051519228735238 ], [ 9.6750673814353654, 43.401144973153954 ], [ 9.7875673011435751, 43.073310783003215 ], [ 10.012567141155531, 42.412354500735859 ], [ 10.575066743867334, 41.520132020893271 ], [ 10.91256650477948, 41.069340438216202 ], [ 11.700065946907337, 39.698323354933201 ], [ 12.037565708415386, 38.211179037023179 ], [ 12.150065626335346, 37.85673997565852 ], [ 12.591375316091606, 37.650586172786127 ] ] ]",MultiLineString
1143,chisasibi-qc-canada,"Chisasibi, QC, Canada",False,POINT (-78.89346699999984 53.773609),,,,,,,
1144,puvirnituq-qc-canada,"Puvirnituq, QC, Canada",False,POINT (-77.26922999999955 60.037118),,,,,,,
1145,umiujaq-qc-canada,"Umiujaq, QC, Canada",False,POINT (-76.54711100000047 56.551563),,,,,,,
1146,kuujjuarapik-qc-canada,"Kuujjuarapik, QC, Canada",False,POINT (-77.76243 55.275899999999545),,,,,,,
1147,inukjuak-qc-canada,"Inukjuak, QC, Canada",False,POINT (-78.10510299999929 58.455121),,,,,,,
1148,ivujivik-qc-canada,"Ivujivik, QC, Canada",False,POINT (-77.91666700000013 62.416666999999556),,,,,,,
1149,salluit-qc-canada,"Salluit, QC, Canada",False,POINT (-75.64685600000062 62.20128499999978),,,,,,,
1150,kangiqsujuaq-qc-canada,"Kangiqsujuaq, QC, Canada",False,POINT (-71.95388599999907 61.59626),,,,,,,
1151,akulivik-qc-canada,"Akulivik, QC, Canada",False,POINT (-78.14424100000058 60.81768099999956),,,,,,,
1152,deception-qc-canada,"Deception, QC, Canada",False,POINT (-74.6301440000009 62.11487599999987),,,,,,,
1153,quaqtaq-qc-canada,"Quaqtaq, QC, Canada",False,POINT (-69.63992300000032 61.041723999999675),,,,,,,
1154,kangirsuk-qc-canada,"Kangirsuk, QC, Canada",False,POINT (-70.02623500000018 60.02341500000016),,,,,,,
1155,aupaluk-qc-canada,"Aupaluk, QC, Canada",False,POINT (-69.59748899999985 59.30574000000011),,,,,,,
1156,tasiujaq-qc-canada,"Tasiujaq, QC, Canada",False,POINT (-69.9373930000007 58.69740699999988),,,,,,,
1157,udo-south-korea,"Udo, South Korea",False,POINT (126.95575023131646 33.505333014430036),,,,,,,
1158,dhuvaafaru-maldives,"Dhuvaafaru, Maldives",False,POINT (73.04136330700179 5.629270004148423),93.0,domestic-submarine-cable-of-maldives-dscom,Domestic Submarine Cable of Maldives (DSCoM),#cc1b8d,domestic-submarine-cable-of-maldives-dscom-0,"[ [ [ 72.955653105760717, 3.6080669999996862 ], [ 72.836309915532695, 3.472925055920153 ], [ 72.752322696320022, 3.2760796873600051 ], [ 72.752322696320022, 2.939076705497889 ], [ 72.893295497987594, 2.67085379439719 ] ], [ [ 73.540272138725243, 4.2119139999998767 ], [ 73.631272074259911, 4.1649128499769423 ], [ 73.631272074259911, 4.0527020972683001 ], [ 73.489458375047121, 3.9408955950458089 ] ], [ [ 73.275065881258769, 5.6621783530243111 ], [ 73.041363307001788, 5.6292700041484229 ], [ 73.125022432891868, 5.4354136438882108 ], [ 73.125022432891868, 5.2113843970974383 ], [ 73.070782471316136, 5.103263999999835 ] ] ]",MultiLineString
1159,velidhoo-maldives,"Velidhoo, Maldives",False,POINT (73.27506588125877 5.662178353024311),93.0,domestic-submarine-cable-of-maldives-dscom,Domestic Submarine Cable of Maldives (DSCoM),#cc1b8d,domestic-submarine-cable-of-maldives-dscom-0,"[ [ [ 72.955653105760717, 3.6080669999996862 ], [ 72.836309915532695, 3.472925055920153 ], [ 72.752322696320022, 3.2760796873600051 ], [ 72.752322696320022, 2.939076705497889 ], [ 72.893295497987594, 2.67085379439719 ] ], [ [ 73.540272138725243, 4.2119139999998767 ], [ 73.631272074259911, 4.1649128499769423 ], [ 73.631272074259911, 4.0527020972683001 ], [ 73.489458375047121, 3.9408955950458089 ] ], [ [ 73.275065881258769, 5.6621783530243111 ], [ 73.041363307001788, 5.6292700041484229 ], [ 73.125022432891868, 5.4354136438882108 ], [ 73.125022432891868, 5.2113843970974383 ], [ 73.070782471316136, 5.103263999999835 ] ] ]",MultiLineString
1160,maafushi-maldives,"Maafushi, Maldives",False,POINT (73.48945823632215 3.940895595045809),,,,,,,
1161,maamigili-maldives,"Maamigili, Maldives",False,POINT (72.8363098097716 3.472925055920153),,,,,,,
1162,kudahuvadhoo-maldives,"Kudahuvadhoo, Maldives",False,POINT (72.89329539222669 2.67085379439719),,,,,,,
1163,alakanuk-ak-united-states,"Alakanuk, AK, United States",False,POINT (-164.64553004121714 62.68469323703459),,,,,,,
1164,naknek-ak-united-states,"Naknek, AK, United States",False,POINT (-157.0126665422281 58.73211899012127),,,,,,,
1165,veracruz-mexico,"Veracruz, Mexico",False,POINT (-96.140754 19.19545999999957),,,,,,,
1166,refuge-cove-bc-canada,"Refuge Cove, BC, Canada",False,POINT (-124.83905851560102 50.1237481500032),,,,,,,
1167,squirrel-cove-bc-canada,"Squirrel Cove, BC, Canada",False,POINT (-124.91752541843128 50.117380658006994),,,,,,,
1168,port-neville-bc-canada,"Port Neville, BC, Canada",False,POINT (-126.08555801841572 50.49276847686975),,,,,,,
1169,sayward-bc-canada,"Sayward, BC, Canada",False,POINT (-125.9590121293913 50.38434418820626),,,,,,,
1170,smith-island-bc-canada,"Smith Island, BC, Canada",False,POINT (-130.27804103434923 54.142314780564476),,,,,,,
1171,addenbroke-island-bc-canada,"Addenbroke Island, BC, Canada",False,POINT (-127.86370028877155 51.60320130299947),142.0,connected-coast,Connected Coast,#ca1d5c,connected-coast-1,"[ [ [ -124.523809, 49.8358899999998 ], [ -124.76127877803908, 49.98196414284952 ] ], [ [ -128.64088899999999, 54.059548420000134 ], [ -128.64759510000002, 53.974429600000093 ], [ -128.77883453652149, 53.850100347217946 ], [ -128.8913344568256, 53.749253785923422 ], [ -129.11633429743335, 53.682677635423957 ], [ -129.22883421773747, 53.549209020840557 ], [ -129.25478833578578, 53.425293105872598 ] ], [ [ -123.43478849999994, 49.396156879999822 ], [ -123.43887940000005, 49.439639520000163 ], [ -123.51457759999998, 49.401617049999693 ] ], [ [ -123.114034, 49.260440000000195 ], [ -123.35608837804642, 49.319134462983669 ], [ -123.43478849999994, 49.396156879999822 ] ], [ [ -127.64481414210549, 51.405570934479677 ], [ -127.74358659000471, 51.40005320024472 ], [ -127.85608650746674, 51.329813016129222 ], [ -127.83443834465406, 51.24964662436544 ], [ -127.85608650746674, 51.189009304662477 ], [ -127.79983523005376, 51.047774077600828 ], [ -127.72464476418678, 50.977501120245194 ], [ -127.61277278412608, 50.860359994026965 ], [ -127.51857675508803, 50.835104822413747 ], [ -127.46232046915242, 50.76400091416258 ], [ -127.49580677179371, 50.720878251368546 ] ], [ [ -127.95147226786968, 52.063679434507137 ], [ -127.91233015036129, 51.958102539867376 ], [ -127.94046013043375, 51.853991886922685 ], [ -127.94046013043375, 51.714802094666808 ], [ -127.86370028877155, 51.603201302999473 ], [ -127.85608650746674, 51.540210523593544 ], [ -127.74358659000471, 51.40005320024472 ] ], [ [ -124.81641098708053, 50.035778715660499 ], [ -124.82003734097059, 50.012967399978251 ], [ -124.76127877803908, 49.98196414284952 ] ], [ [ -131.9298034706778, 53.562527102169909 ], [ -131.73733244069396, 53.524396750400264 ], [ -130.83733307826125, 53.524396750400264 ], [ -130.61449888485541, 53.49227407843297 ], [ -130.61233323765376, 53.657943671593777 ], [ -130.49983331734975, 53.724558932850059 ], [ -130.43327104649978, 53.794671349185506 ], [ -130.33108469163105, 53.857473440304716 ], [ -130.25851447378096, 53.949516513534441 ] ], [ [ -130.25851447378096, 53.949516513534441 ], [ -130.27804473054493, 54.142313296728581 ], [ -130.32127803890825, 54.223392151062704 ] ], [ [ -130.32127803890825, 54.223392151062704 ], [ -130.49983331734975, 54.250043061793065 ], [ -130.44442013485329, 54.337055418147109 ], [ -130.49983331734975, 54.44675601642588 ], [ -130.43405684195642, 54.554394919212932 ] ], [ [ -127.69350873628818, 52.353357457453683 ], [ -127.72202740406783, 52.360144369990472 ], [ -127.79057832269325, 52.267943282516818 ], [ -127.95147226786968, 52.063679434507137 ], [ -128.06345114247472, 52.065716488650281 ], [ -128.11094690818479, 52.096441035551365 ], [ -128.12231269840387, 52.153943716487191 ], [ -128.14470446316773, 52.16114984088366 ], [ -128.11186854799377, 52.18517417339168 ], [ -128.40536610447592, 52.271593097452715 ], [ -128.48841325672365, 52.317033868530515 ], [ -128.47483475187786, 52.440766472955502 ], [ -128.52487321432534, 52.591778817615186 ], [ -128.52383513984981, 52.643028264222046 ], [ -128.53108601223883, 52.782322857764008 ], [ -128.53108601223883, 52.985979380441314 ], [ -128.58733467218178, 53.121219363028196 ], [ -128.70071815397395, 53.149832031963186 ], [ -128.92483443309376, 53.323284234593586 ], [ -129.1498342737018, 53.323284234593586 ], [ -129.25478833578578, 53.425293105872598 ], [ -129.26233419400572, 53.356869068889857 ], [ -129.37483411430983, 53.390427458065759 ], [ -129.431085351935, 53.45746493836576 ], [ -129.6056764015309, 53.543205102558787 ], [ -129.82483379552582, 53.724558932850059 ], [ -130.04983363613377, 53.857473440304716 ], [ -130.25851536025976, 53.949516513534441 ] ], [ [ -126.75276731694061, 52.37214793561003 ], [ -126.90461720553263, 52.3382317218636 ], [ -127.12961704045669, 52.3382317218636 ], [ -127.24086695883584, 52.441217560480155 ], [ -127.35336687629787, 52.441217560480155 ], [ -127.46586679375982, 52.372587034211804 ], [ -127.57836909607062, 52.30385008818358 ], [ -127.79057491184655, 52.267943282516818 ] ], [ [ -124.83905872097411, 50.123748150003202 ], [ -124.90155867511967, 50.083660679699527 ] ], [ [ -125.10181852819476, 50.231479527094798 ], [ -125.16070877237037, 50.172390288106364 ], [ -125.1959579476632, 50.137057106101715 ], [ -125.21592527387554, 50.10125851949136 ], [ -125.04927488516667, 50.111212397153608 ], [ -125.09983714275776, 50.047007439338927 ], [ -124.98642332019199, 50.063103045273593 ], [ -124.93253726127452, 50.012967399978251 ], [ -124.81641098708053, 50.035778715660499 ], [ -124.90103138578722, 50.08449796406866 ], [ -124.91752768258516, 50.117380658006994 ] ], [ [ -123.8440093857028, 49.173301754209689 ], [ -123.93561821991443, 49.254577397512264 ], [ -124.12351458051008, 49.251906244400139 ], [ -124.20451007380892, 49.352230528909892 ], [ -124.44320399853738, 49.349435915388042 ], [ -124.68672835476215, 49.443537227927038 ], [ -124.71356875282478, 49.493456292188007 ], [ -124.69712882510406, 49.513480525797497 ], [ -124.92826599999999, 49.673512999999708 ], [ -124.82908872828878, 49.706668517617743 ], [ -124.82908872828878, 49.724853565783754 ], [ -124.94158864575081, 49.797525673346918 ], [ -125.04910592224829, 49.824222582159699 ], [ -125.18619846628761, 49.919552658402552 ] ], [ [ -125.18619846628761, 49.919552658402552 ], [ -125.10128500014197, 50.012967399978251 ], [ -124.98642332019199, 50.063103045273593 ] ], [ [ -123.114034, 49.260440000000195 ], [ -123.58108821865311, 49.282454547423399 ], [ -123.8440093857028, 49.173301754209689 ] ] ]",MultiLineString
