,Unnamed: 0,Vessel_Name,URL,Location,Time,Latitude,Longtitude,Time
6257,6257,HUIJINQIAO168,https://www.myshiptracking.com/vessels/vessels/huijinqiao168-mmsi-413469870-imo-0,,,,,
6258,6258,JAMES K GOODWIN,https://www.myshiptracking.com/vessels/vessels/james-k-goodwin-mmsi-367110550-imo-0,,,,,
6259,6259,CANAL SERVICES 10,https://www.myshiptracking.com/vessels/vessels/canal-services-10-mmsi-264900187-imo-0,,,,,
6260,6260,DELFINO VERDE GOLD,https://www.myshiptracking.com/vessels/vessels/delfino-verde-gold-mmsi-247240700-imo-0,,,,,
6261,6261,SIF R,https://www.myshiptracking.com/vessels/vessels/sif-r-mmsi-246058000-imo-7424358,,,,,
6262,6262,AIMEE,https://www.myshiptracking.com/vessels/vessels/aimee-mmsi-244710267-imo-0,,,,,
6263,6263,SOMTRANS IX,https://www.myshiptracking.com/vessels/vessels/somtrans-ix-mmsi-205348990-imo-0,,,,,
6264,6264,AYAT,https://www.myshiptracking.com/vessels/vessels/ayat-mmsi-620999540-imo-9467885,,,,,
6265,6265,ENA FORTITUDE,https://www.myshiptracking.com/vessels/vessels/ena-fortitude-mmsi-563074900-imo-9427067,,,,,
6266,6266,BINTULU AIS,https://www.myshiptracking.com/vessels/vessels/bintulu-ais-mmsi-533030915-imo-,,,,,
6267,6267,TB MBP 3236,https://www.myshiptracking.com/vessels/vessels/tb-mbp-3236-mmsi-525801227-imo-1063865,,,,,
6268,6268,SUBHAN,https://www.myshiptracking.com/vessels/vessels/subhan-mmsi-470960000-imo-7915735,,,,,
6269,6269,CANGJIE,https://www.myshiptracking.com/vessels/vessels/cangjie-mmsi-419001990-imo-9299680,,,,,
6270,6270,FIRTHS CHASM,https://www.myshiptracking.com/vessels/vessels/firths-chasm-mmsi-368343470-imo-,,,,,
6271,6271,BSV GERMANIA,https://www.myshiptracking.com/vessels/vessels/bsv-germania-mmsi-264900415-imo-0,,,,,
6272,6272,CANAL SERVICES 7,https://www.myshiptracking.com/vessels/vessels/canal-services-7-mmsi-264900338-imo-7800069,,,,,
6273,6273,PESCARUS 1,https://www.myshiptracking.com/vessels/vessels/pescarus-1-mmsi-264900064-imo-0,,,,,
6274,6274,ADONIS,https://www.myshiptracking.com/vessels/vessels/adonis-mmsi-264163256-imo-0,,,,,
6275,6275,MED DIECI,https://www.myshiptracking.com/vessels/vessels/med-dieci-mmsi-247284800-imo-9468762,,,,,
6276,6276,CORAL MEDUSA,https://www.myshiptracking.com/vessels/vessels/coral-medusa-mmsi-244870427-imo-9346926,,,,,
6277,6277,SL-45 STELLAR,https://www.myshiptracking.com/vessels/vessels/sl-45-stellar-mmsi-244860535-imo-9241229,,,,,
6278,6278,IMOGEN ROSE,https://www.myshiptracking.com/vessels/vessels/imogen-rose-mmsi-232058321-imo-1069596,,,,,
6279,6279,SYLTA,https://www.myshiptracking.com/vessels/vessels/sylta-mmsi-211736820-imo-0,,,,,
6280,6280,AQUA MATINE,https://www.myshiptracking.com/vessels/vessels/aqua-matine-mmsi-205574090-imo-0,,,,,
6281,6281,OCEAN 3,https://www.myshiptracking.com/vessels/vessels/ocean-3-mmsi-247340800-imo-0,,,,,
6282,6282,THE-AN VII,https://www.myshiptracking.com/vessels/vessels/the-an-vii-mmsi-244620978-imo-0,,,,,
6283,6283,LO7 ZWERVER,https://www.myshiptracking.com/vessels/vessels/lo7-zwerver-mmsi-244175000-imo-0,,,,,
6284,6284,GENOA EXPRESS,https://www.myshiptracking.com/vessels/vessels/genoa-express-mmsi-636093332-imo-9626041,,,,,
6285,6285,FAIRLIGHT,https://www.myshiptracking.com/vessels/vessels/fairlight-mmsi-503106820-imo-0,,,,,
6286,6286,HAUK,https://www.myshiptracking.com/vessels/vessels/hauk-mmsi-257036200-imo-0,,,,,
6287,6287,NAFTA,https://www.myshiptracking.com/vessels/vessels/nafta-mmsi-276260000-imo-8853946,,,,,
6288,6288,IJVEER 51,https://www.myshiptracking.com/vessels/vessels/ijveer-51-mmsi-244750687-imo-0,,,,,
6289,6289,BATOUWE,https://www.myshiptracking.com/vessels/vessels/batouwe-mmsi-244700877-imo-0,,,,,
6290,6290,JULIEN M,https://www.myshiptracking.com/vessels/vessels/julien-m-mmsi-226009040-imo-0,,,,,
6291,6291,NESHOLMEN,https://www.myshiptracking.com/vessels/vessels/nesholmen-mmsi-259508000-imo-9198503,,,,,
6292,6292,HARBOUR FIRST,https://www.myshiptracking.com/vessels/vessels/harbour-first-mmsi-255804570-imo-9473119,,,,,
6293,6293,FRANS HALS,https://www.myshiptracking.com/vessels/vessels/frans-hals-mmsi-244780652-imo-0,,,,,
6294,6294,RM CAUCA,https://www.myshiptracking.com/vessels/vessels/rm-cauca-mmsi-730151688-imo-9209051,,,,,
6295,6295,HANDY TRADITION,https://www.myshiptracking.com/vessels/vessels/handy-tradition-mmsi-563234500-imo-1020772,,,,,
6296,6296,ENERGY SPIRIT,https://www.myshiptracking.com/vessels/vessels/energy-spirit-mmsi-563186700-imo-9269207,,,,,
6297,6297,GILYANG,https://www.myshiptracking.com/vessels/vessels/gilyang-mmsi-440400220-imo-0,,,,,
6298,6298,YU JING 245,https://www.myshiptracking.com/vessels/vessels/yu-jing-245-mmsi-416004524-imo-0,,,,,
6299,6299,WATATSUMI,https://www.myshiptracking.com/vessels/vessels/watatsumi-mmsi-352002400-imo-9951795,,,,,
6300,6300,Unkown Name,https://www.myshiptracking.com/vessels/vessels/265820810-mmsi-265820810-imo-0,,,,,
6301,6301,WR 143 FRANS NAN,https://www.myshiptracking.com/vessels/vessels/wr-143-frans-nan-mmsi-246150000-imo-0,,,,,
6302,6302,BAYAMO,https://www.myshiptracking.com/vessels/vessels/bayamo-mmsi-245669000-imo-9655004,,,,,
6303,6303,ACTIEF,https://www.myshiptracking.com/vessels/vessels/actief-mmsi-244780453-imo-0,,,,,
6304,6304,STAN HUYGENS,https://www.myshiptracking.com/vessels/vessels/stan-huygens-mmsi-244750261-imo-0,,,,,
6305,6305,GUENTER DEYMANN,https://www.myshiptracking.com/vessels/vessels/guenter-deymann-mmsi-211548450-imo-0,,,,,
6306,6306,FLB BONN,https://www.myshiptracking.com/vessels/vessels/flb-bonn-mmsi-211134320-imo-0,,,,,
6307,6307,MP PIM-MRU,https://www.myshiptracking.com/vessels/vessels/mp-pim-mru-mmsi-771111111-imo-,,,,,
6308,6308,YASA NEPTUNE,https://www.myshiptracking.com/vessels/vessels/yasa-neptune-mmsi-538010606-imo-9964118,,,,,
6309,6309,LUCENA CARRIER,https://www.myshiptracking.com/vessels/vessels/lucena-carrier-mmsi-538009576-imo-9179402,,,,,
6310,6310,DELPHINUS,https://www.myshiptracking.com/vessels/vessels/delphinus-mmsi-368341690-imo-1331494,,,,,
6311,6311,CHINCOTEAGUE,https://www.myshiptracking.com/vessels/vessels/chincoteague-mmsi-368025250-imo-9816907,,,,,
6312,6312,BRIGHT TSUBAKI,https://www.myshiptracking.com/vessels/vessels/bright-tsubaki-mmsi-352003412-imo-9989819,,,,,
6313,6313,PERSISTENCE,https://www.myshiptracking.com/vessels/vessels/persistence-mmsi-339247000-imo-0,,,,,
6314,6314,SEFER KAPTAN-1,https://www.myshiptracking.com/vessels/vessels/sefer-kaptan-1-mmsi-271042945-imo-9605126,,,,,
6315,6315,SPANACO PROGRESS,https://www.myshiptracking.com/vessels/vessels/spanaco-progress-mmsi-255806135-imo-9306433,,,,,
6316,6316,VITTORIO MORACE,https://www.myshiptracking.com/vessels/vessels/vittorio-morace-mmsi-247415900-imo-9979826,,,,,
6317,6317,MAAS,https://www.myshiptracking.com/vessels/vessels/maas-mmsi-246259000-imo-9904948,,,,,
6318,6318,LIAM,https://www.myshiptracking.com/vessels/vessels/liam-mmsi-230167530-imo-0,,,,,
6319,6319,KS 4,https://www.myshiptracking.com/vessels/vessels/ks-4-mmsi-211220860-imo-0,,,,,
6320,6320,LYNN MARIE,https://www.myshiptracking.com/vessels/vessels/lynn-marie-mmsi-366919770-imo-9253583,,,,,
6321,6321,HAAFTEN,https://www.myshiptracking.com/vessels/vessels/haaften-mmsi-244710926-imo-0,,,,,
6322,6322,OORTKATEN,https://www.myshiptracking.com/vessels/vessels/oortkaten-mmsi-211462080-imo-0,,,,,
6323,6323,YOSHINO MARU,https://www.myshiptracking.com/vessels/vessels/yoshino-maru-mmsi-431003749-imo-0,,,,,
6324,6324,BBC CORAL,https://www.myshiptracking.com/vessels/vessels/bbc-coral-mmsi-305853000-imo-9563720,,,,,
6325,6325,VOLZHSKIY 40,https://www.myshiptracking.com/vessels/vessels/volzhskiy-40-mmsi-273439520-imo-8850906,,,,,
6326,6326,BARTJE 4,https://www.myshiptracking.com/vessels/vessels/bartje-4-mmsi-244700682-imo-0,,,,,
6327,6327,USSUS,https://www.myshiptracking.com/vessels/vessels/ussus-mmsi-244650821-imo-0,,,,,
6328,6328,ADLER IV,https://www.myshiptracking.com/vessels/vessels/adler-iv-mmsi-211291150-imo-7636963,,,,,
6329,6329,MSC CRISTINA,https://www.myshiptracking.com/vessels/vessels/msc-cristina-mmsi-636016858-imo-9465241,,,,,
6330,6330,PAX,https://www.myshiptracking.com/vessels/vessels/pax-mmsi-457494000-imo-8416750,,,,,
6331,6331,SHARQ 1,https://www.myshiptracking.com/vessels/vessels/sharq-1-mmsi-403735380-imo-0,,,,,
6332,6332,LXH,https://www.myshiptracking.com/vessels/vessels/lxh-mmsi-352002251-imo-9274525,,,,,
6333,6333,SAAM SABA,https://www.myshiptracking.com/vessels/vessels/saam-saba-mmsi-316028504-imo-9476379,,,,,
6334,6334,ANADOLU FENERI,https://www.myshiptracking.com/vessels/vessels/anadolu-feneri-mmsi-271002529-imo-0,,,,,
6335,6335,CLIPPERTON,https://www.myshiptracking.com/vessels/vessels/clipperton-mmsi-266460000-imo-9816775,,,,,
6336,6336,SUN WAY,https://www.myshiptracking.com/vessels/vessels/sun-way-mmsi-247282660-imo-,,,,,
6337,6337,ANNA,https://www.myshiptracking.com/vessels/vessels/anna-mmsi-235053248-imo-0,,,,,
6338,6338,CAPRICORN KR180,https://www.myshiptracking.com/vessels/vessels/capricorn-kr180-mmsi-219007781-imo-0,,,,,
6339,6339,FRISIA XI,https://www.myshiptracking.com/vessels/vessels/frisia-xi-mmsi-211298150-imo-8137237,,,,,
6340,6340,IJVEER 53,https://www.myshiptracking.com/vessels/vessels/ijveer-53-mmsi-244750689-imo-0,,,,,
6341,6341,REGGEPLUS,https://www.myshiptracking.com/vessels/vessels/reggeplus-mmsi-244690454-imo-0,,,,,
6342,6342,BRU-8 MARINUS,https://www.myshiptracking.com/vessels/vessels/bru-8-marinus-mmsi-244035000-imo-8911970,,,,,
6343,6343,WESER,https://www.myshiptracking.com/vessels/vessels/weser-mmsi-211508280-imo-0,,,,,
6344,6344,SM KWANGYANG,https://www.myshiptracking.com/vessels/vessels/sm-kwangyang-mmsi-440086000-imo-9347425,,,,,
6345,6345,ELLEN MCALLISTER,https://www.myshiptracking.com/vessels/vessels/ellen-mcallister-mmsi-366836590-imo-8980892,,,,,
6346,6346,CARNIVAL RADIANCE,https://www.myshiptracking.com/vessels/vessels/carnival-radiance-mmsi-355263000-imo-9172648,,,,,
6347,6347,VFPA4,https://www.myshiptracking.com/vessels/vessels/vfpa4-mmsi-316027733-imo-0,,,,,
6348,6348,RESCUE 8-15,https://www.myshiptracking.com/vessels/vessels/rescue-8-15-mmsi-265563050-imo-0,,,,,
6349,6349,ESTUARY ELITE,https://www.myshiptracking.com/vessels/vessels/estuary-elite-mmsi-235096547-imo-0,,,,,
6350,6350,ANGELIKA,https://www.myshiptracking.com/vessels/vessels/angelika-mmsi-211504720-imo-0,,,,,
6351,6351,MJ MONAHAN,https://www.myshiptracking.com/vessels/vessels/mj-monahan-mmsi-367797450-imo-0,,,,,
6352,6352,DM BEA,https://www.myshiptracking.com/vessels/vessels/dm-bea-mmsi-352003811-imo-9674763,,,,,
6353,6353,HUSVIK MUNIN,https://www.myshiptracking.com/vessels/vessels/husvik-munin-mmsi-257554000-imo-4544092,,,,,
6354,6354,GERD JULIE,https://www.myshiptracking.com/vessels/vessels/gerd-julie-mmsi-257418000-imo-9829863,,,,,
6355,6355,JUTOYA,https://www.myshiptracking.com/vessels/vessels/jutoya-mmsi-257207800-imo-0,,,,,
6356,6356,S. S. MARIA THERESA,https://www.myshiptracking.com/vessels/vessels/s-s-maria-theresa-mmsi-244830865-imo-0,,,,,
6357,6357,GIJS,https://www.myshiptracking.com/vessels/vessels/gijs-mmsi-244660523-imo-0,,,,,
6358,6358,LONDON TITAN,https://www.myshiptracking.com/vessels/vessels/london-titan-mmsi-235103165-imo-9670406,,,,,
6359,6359,MARILIE,https://www.myshiptracking.com/vessels/vessels/marilie-mmsi-230649000-imo-9086605,,,,,
6360,6360,F/V ARPEGE,https://www.myshiptracking.com/vessels/vessels/f-v-arpege-mmsi-228070800-imo-0,,,,,
6361,6361,SWIMBUS 12.01,https://www.myshiptracking.com/vessels/vessels/swimbus-1201-mmsi-207072399-imo-0,,,,,
6362,6362,MALLEMUKKEN,https://www.myshiptracking.com/vessels/vessels/mallemukken-mmsi-219006382-imo-0,,,,,
6363,6363,V-AIS 234C,https://www.myshiptracking.com/vessels/vessels/v-ais-234c-mmsi-992636934-imo-,,,,,
6364,6364,GREEN K-MAX 4,https://www.myshiptracking.com/vessels/vessels/green-k-max-4-mmsi-636018869-imo-9838084,,,,,
6365,6365,MFV FOXGLOVE,https://www.myshiptracking.com/vessels/vessels/mfv-foxglove-mmsi-601482000-imo-9293492,,,,,
6366,6366,PILOT GP58,https://www.myshiptracking.com/vessels/vessels/pilot-gp58-mmsi-563029950-imo-0,,,,,
6367,6367,SVITZER REDHEAD,https://www.myshiptracking.com/vessels/vessels/svitzer-redhead-mmsi-503000147-imo-9848182,,,,,
6368,6368,LUDLOW,https://www.myshiptracking.com/vessels/vessels/ludlow-mmsi-368011860-imo-0,,,,,
6369,6369,OTSECO,https://www.myshiptracking.com/vessels/vessels/otseco-mmsi-266152000-imo-0,,,,,
6370,6370,VICTORIA,https://www.myshiptracking.com/vessels/vessels/victoria-mmsi-258989570-imo-,,,,,
6371,6371,ILARIA I,https://www.myshiptracking.com/vessels/vessels/ilaria-i-mmsi-247056610-imo-0,,,,,
6372,6372,SANDRA HUGH,https://www.myshiptracking.com/vessels/vessels/sandra-hugh-mmsi-367305920-imo-9369227,,,,,
6373,6373,CATTLEYA,https://www.myshiptracking.com/vessels/vessels/cattleya-mmsi-219017843-imo-9636046,,,,,
6374,6374,ALJABER 51,https://www.myshiptracking.com/vessels/vessels/aljaber-51-mmsi-470622000-imo-9502556,,,,,
6375,6375,BRENDA ANN CACIOPPO,https://www.myshiptracking.com/vessels/vessels/brenda-ann-cacioppo-mmsi-367588010-imo-1248915,,,,,
6376,6376,WATCHMAN,https://www.myshiptracking.com/vessels/vessels/watchman-mmsi-367531220-imo-0,,,,,
6377,6377,MAGOTHY,https://www.myshiptracking.com/vessels/vessels/magothy-mmsi-367371810-imo-9544205,,,,,
6378,6378,ANGUS R COOPER,https://www.myshiptracking.com/vessels/vessels/angus-r-cooper-mmsi-366983110-imo-1180110,,,,,
6379,6379,SCHELDEGRACHT,https://www.myshiptracking.com/vessels/vessels/scheldegracht-mmsi-244730000-imo-9202510,,,,,
6380,6380,AG NIKOLAOS L,https://www.myshiptracking.com/vessels/vessels/ag-nikolaos-l-mmsi-239458100-imo-8968911,,,,,
6381,6381,TG TAURUS,https://www.myshiptracking.com/vessels/vessels/tg-taurus-mmsi-636023189-imo-9523835,,,,,
6382,6382,GREAT WENFA,https://www.myshiptracking.com/vessels/vessels/great-wenfa-mmsi-636021676-imo-9273210,,,,,
6383,6383,VOULA,https://www.myshiptracking.com/vessels/vessels/voula-mmsi-626260000-imo-9290828,,,,,
6384,6384,PROTEUS SINEAD,https://www.myshiptracking.com/vessels/vessels/proteus-sinead-mmsi-563163700-imo-9923413,,,,,
6385,6385,MURSHID,https://www.myshiptracking.com/vessels/vessels/murshid-mmsi-471121000-imo-0,,,,,
6386,6386,TAMARA 1,https://www.myshiptracking.com/vessels/vessels/tamara-1-mmsi-470540000-imo-9847748,,,,,
6387,6387,SHOSHINMARU NO.38,https://www.myshiptracking.com/vessels/vessels/shoshinmaru-no38-mmsi-431984000-imo-9832834,,,,,
6388,6388,HUTA 706,https://www.myshiptracking.com/vessels/vessels/huta-706-mmsi-403209810-imo-8205967,,,,,
6389,6389,SWISSCO TOPAZ,https://www.myshiptracking.com/vessels/vessels/swissco-topaz-mmsi-375265000-imo-9684328,,,,,
6390,6390,KEVIN GOLDSTEIN,https://www.myshiptracking.com/vessels/vessels/kevin-goldstein-mmsi-368280820-imo-1327109,,,,,
6391,6391,ROMA,https://www.myshiptracking.com/vessels/vessels/roma-mmsi-368062970-imo-,,,,,
6392,6392,OSCAR B,https://www.myshiptracking.com/vessels/vessels/oscar-b-mmsi-367653630-imo-0,,,,,
6393,6393,DENIZ-M,https://www.myshiptracking.com/vessels/vessels/deniz-m-mmsi-352067000-imo-9450703,,,,,
6394,6394,PLATINUM JUBILEE,https://www.myshiptracking.com/vessels/vessels/platinum-jubilee-mmsi-352001650-imo-9941271,,,,,
6395,6395,T.CAROLINE,https://www.myshiptracking.com/vessels/vessels/tcaroline-mmsi-271044409-imo-9418810,,,,,
6396,6396,VB EBRO,https://www.myshiptracking.com/vessels/vessels/vb-ebro-mmsi-245425000-imo-9476408,,,,,
6397,6397,SEAZIP 11,https://www.myshiptracking.com/vessels/vessels/seazip-11-mmsi-244915000-imo-9929405,,,,,
6398,6398,COASTAL ROAMER,https://www.myshiptracking.com/vessels/vessels/coastal-roamer-mmsi-244824000-imo-9688893,,,,,
6399,6399,FIDUCIA,https://www.myshiptracking.com/vessels/vessels/fiducia-mmsi-244672781-imo-0,,,,,
6400,6400,WSF ISSAQUAH,https://www.myshiptracking.com/vessels/vessels/wsf-issaquah-mmsi-366773040-imo-7808102,,,,,
6401,6401,SILVERTARNAN,https://www.myshiptracking.com/vessels/vessels/silvertarnan-mmsi-265547260-imo-8612562,,,,,
6402,6402,PRINSEN,https://www.myshiptracking.com/vessels/vessels/prinsen-mmsi-258219000-imo-9481207,,,,,
6403,6403,AMERICAN ISLANDER,https://www.myshiptracking.com/vessels/vessels/american-islander-mmsi-367035570-imo-0,,,,,
6404,6404,PERSEUS STAR,https://www.myshiptracking.com/vessels/vessels/perseus-star-mmsi-538009247-imo-9891684,,,,,
6405,6405,FEDERAL WELLAND,https://www.myshiptracking.com/vessels/vessels/federal-welland-mmsi-538006786-imo-9205926,,,,,
6406,6406,ESCAPE,https://www.myshiptracking.com/vessels/vessels/escape-mmsi-367779290-imo-,,,,,
6407,6407,VIVERE,https://www.myshiptracking.com/vessels/vessels/vivere-mmsi-367339380-imo-0,,,,,
6408,6408,MALIHINI,https://www.myshiptracking.com/vessels/vessels/malihini-mmsi-367146720-imo-,,,,,
6409,6409,RONJA STORM,https://www.myshiptracking.com/vessels/vessels/ronja-storm-mmsi-257087610-imo-9829667,,,,,
6410,6410,IJVEER 62,https://www.myshiptracking.com/vessels/vessels/ijveer-62-mmsi-244060118-imo-0,,,,,
6411,6411,LUCY,https://www.myshiptracking.com/vessels/vessels/lucy-mmsi-244014757-imo-0,,,,,
6412,6412,MAINTAINER,https://www.myshiptracking.com/vessels/vessels/maintainer-mmsi-219034345-imo-9787077,,,,,
6413,6413,CARL STRAAT,https://www.myshiptracking.com/vessels/vessels/carl-straat-mmsi-211652750-imo-0,,,,,
6414,6414,GRYF,https://www.myshiptracking.com/vessels/vessels/gryf-mmsi-209867000-imo-8818300,,,,,
6415,6415,ESMEE,https://www.myshiptracking.com/vessels/vessels/esmee-mmsi-244750626-imo-0,,,,,
6416,6416,DIELIS,https://www.myshiptracking.com/vessels/vessels/dielis-mmsi-244710914-imo-0,,,,,
6417,6417,ZEEMEEUW,https://www.myshiptracking.com/vessels/vessels/zeemeeuw-mmsi-244710478-imo-0,,,,,
6418,6418,GAUDI,https://www.myshiptracking.com/vessels/vessels/gaudi-mmsi-244690712-imo-0,,,,,
6419,6419,FILIA ARIEA,https://www.myshiptracking.com/vessels/vessels/filia-ariea-mmsi-244662000-imo-9488815,,,,,
6420,6420,SD INDEPENDENT,https://www.myshiptracking.com/vessels/vessels/sd-independent-mmsi-235070762-imo-9539808,,,,,
6421,6421,YM MODESTY,https://www.myshiptracking.com/vessels/vessels/ym-modesty-mmsi-636016242-imo-9664885,,,,,
6422,6422,STELLA MARIS,https://www.myshiptracking.com/vessels/vessels/stella-maris-mmsi-235000340-imo-8505692,,,,,
6423,6423,MSC RONIT R,https://www.myshiptracking.com/vessels/vessels/msc-ronit-r-mmsi-636017000-imo-9293167,,,,,
6424,6424,TAMEDA MARU NO3,https://www.myshiptracking.com/vessels/vessels/tameda-maru-no3-mmsi-525007390-imo-9004633,,,,,
6425,6425,JALADI,https://www.myshiptracking.com/vessels/vessels/jaladi-mmsi-403591000-imo-9384227,,,,,
6426,6426,LENVIK,https://www.myshiptracking.com/vessels/vessels/lenvik-mmsi-257127800-imo-0,,,,,
6427,6427,SVITZER ELEANOR,https://www.myshiptracking.com/vessels/vessels/svitzer-eleanor-mmsi-232032044-imo-9820623,,,,,
6428,6428,BOKALIFT1,https://www.myshiptracking.com/vessels/vessels/bokalift1-mmsi-212827000-imo-9592850,,,,,
6429,6429,GLUECK AUF,https://www.myshiptracking.com/vessels/vessels/glueck-auf-mmsi-211514290-imo-0,,,,,
6430,6430,DEGGENDORF,https://www.myshiptracking.com/vessels/vessels/deggendorf-mmsi-203999389-imo-0,,,,,
6431,6431,SJOGULL,https://www.myshiptracking.com/vessels/vessels/sjogull-mmsi-265522690-imo-8129224,,,,,
6432,6432,TAURUS,https://www.myshiptracking.com/vessels/vessels/taurus-mmsi-261003330-imo-9240354,,,,,
6433,6433,OPAL,https://www.myshiptracking.com/vessels/vessels/opal-mmsi-261000340-imo-7911272,,,,,
6434,6434,MAJESTIK,https://www.myshiptracking.com/vessels/vessels/majestik-mmsi-376879000-imo-9295828,,,,,
6435,6435,WESER HIGHWAY,https://www.myshiptracking.com/vessels/vessels/weser-highway-mmsi-355390000-imo-9065417,,,,,
6436,6436,SKANDI MONGSTAD,https://www.myshiptracking.com/vessels/vessels/skandi-mongstad-mmsi-259239000-imo-9383871,,,,,
6437,6437,SKANDI VEGA,https://www.myshiptracking.com/vessels/vessels/skandi-vega-mmsi-257403000-imo-9435715,,,,,
6438,6438,LOS116,https://www.myshiptracking.com/vessels/vessels/los116-mmsi-257097500-imo-0,,,,,
6439,6439,SANTA RITA,https://www.myshiptracking.com/vessels/vessels/santa-rita-mmsi-247244700-imo-9448906,,,,,
6440,6440,F/V JULIEN COLEOU,https://www.myshiptracking.com/vessels/vessels/f-v-julien-coleou-mmsi-226158000-imo-922868100,,,,,
6441,6441,MSC OLIVIA,https://www.myshiptracking.com/vessels/vessels/msc-olivia-mmsi-636022723-imo-9954761,,,,,
6442,6442,NAVIOS LIBRA,https://www.myshiptracking.com/vessels/vessels/navios-libra-mmsi-355506000-imo-9852925,,,,,
6443,6443,AQUA SPA,https://www.myshiptracking.com/vessels/vessels/aqua-spa-mmsi-257076980-imo-9839337,,,,,
6444,6444,INDURA,https://www.myshiptracking.com/vessels/vessels/indura-mmsi-244090512-imo-,,,,,
6445,6445,GEORGINA OF LADRAM,https://www.myshiptracking.com/vessels/vessels/georgina-of-ladram-mmsi-232026459-imo-9858694,,,,,
6446,6446,LOULOULIGHT II,https://www.myshiptracking.com/vessels/vessels/louloulight-ii-mmsi-538005301-imo-9512484,,,,,
6447,6447,TERRA 2,https://www.myshiptracking.com/vessels/vessels/terra-2-mmsi-244810881-imo-0,,,,,
6448,6448,HERMINA,https://www.myshiptracking.com/vessels/vessels/hermina-mmsi-244700098-imo-0,,,,,
6449,6449,GODEFRIEDA,https://www.myshiptracking.com/vessels/vessels/godefrieda-mmsi-244660906-imo-0,,,,,
6450,6450,AMARYLLIS,https://www.myshiptracking.com/vessels/vessels/amaryllis-mmsi-240576700-imo-,,,,,
6451,6451,QUEEN,https://www.myshiptracking.com/vessels/vessels/queen-mmsi-218025480-imo-0,,,,,
6452,6452,QUANTUS PD379,https://www.myshiptracking.com/vessels/vessels/quantus-pd379-mmsi-235060277-imo-9417294,,,,,
6453,6453,GEO II,https://www.myshiptracking.com/vessels/vessels/geo-ii-mmsi-244770607-imo-0,,,,,
6454,6454,ZEELEEUW,https://www.myshiptracking.com/vessels/vessels/zeeleeuw-mmsi-244740384-imo-0,,,,,
6455,6455,TB SEMAR 83,https://www.myshiptracking.com/vessels/vessels/tb-semar-83-mmsi-525021252-imo-9644299,,,,,
6456,6456,FV REHUA,https://www.myshiptracking.com/vessels/vessels/fv-rehua-mmsi-512000103-imo-9147784,,,,,
6457,6457,HISUI HORIZON,https://www.myshiptracking.com/vessels/vessels/hisui-horizon-mmsi-431139000-imo-9707546,,,,,
6458,6458,INCOGNITO,https://www.myshiptracking.com/vessels/vessels/incognito-mmsi-319298300-imo-0,,,,,
6459,6459,PRINS CARL PHILIP,https://www.myshiptracking.com/vessels/vessels/prins-carl-philip-mmsi-265630020-imo-5154222,,,,,
6460,6460,AURORA BOTNIA,https://www.myshiptracking.com/vessels/vessels/aurora-botnia-mmsi-230040000-imo-9878319,,,,,
6461,6461,MAERSK SEMBAWANG,https://www.myshiptracking.com/vessels/vessels/maersk-sembawang-mmsi-565448000-imo-9315226,,,,,
6462,6462,TOKUYO MARU NO.15,https://www.myshiptracking.com/vessels/vessels/tokuyo-maru-no15-mmsi-431402034-imo-9380946,,,,,
6463,6463,KARLSKRONAVARVET,https://www.myshiptracking.com/vessels/vessels/karlskronavarvet-mmsi-266037000-imo-100000000,,,,,
6464,6464,MINERVA XANTHE,https://www.myshiptracking.com/vessels/vessels/minerva-xanthe-mmsi-249115000-imo-9318010,,,,,
6465,6465,DWS 14,https://www.myshiptracking.com/vessels/vessels/dws-14-mmsi-244700533-imo-0,,,,,
6466,6466,WATERWAY,https://www.myshiptracking.com/vessels/vessels/waterway-mmsi-376532000-imo-9143594,,,,,
6467,6467,VOSTA,https://www.myshiptracking.com/vessels/vessels/vosta-mmsi-244780360-imo-0,,,,,
6468,6468,VB COGNAC,https://www.myshiptracking.com/vessels/vessels/vb-cognac-mmsi-227005280-imo-9002075,,,,,
6469,6469,NAGARJUNA,https://www.myshiptracking.com/vessels/vessels/nagarjuna-mmsi-621819092-imo-9299733,,,,,
6470,6470,FEDERAL WELLAND,https://www.myshiptracking.com/vessels/vessels/federal-welland-mmsi-538006786-imo-9205926,,,,,
6471,6471,ESPADON,https://www.myshiptracking.com/vessels/vessels/espadon-mmsi-512206810-imo-,,,,,
6472,6472,PILOT VESSEL AKARANA,https://www.myshiptracking.com/vessels/vessels/pilot-vessel-akarana-mmsi-512000344-imo-0,,,,,
6473,6473,COASTAL QUEEN,https://www.myshiptracking.com/vessels/vessels/coastal-queen-mmsi-338131263-imo-0,,,,,
6474,6474,JACKSON 1,https://www.myshiptracking.com/vessels/vessels/jackson-1-mmsi-244030328-imo-0,,,,,
6475,6475,JOHANNE_3,https://www.myshiptracking.com/vessels/vessels/johanne-3-mmsi-220053927-imo-256,,,,,
6476,6476,THYRA,https://www.myshiptracking.com/vessels/vessels/thyra-mmsi-219025739-imo-0,,,,,
6477,6477,ELBCARRIER,https://www.myshiptracking.com/vessels/vessels/elbcarrier-mmsi-212935000-imo-9388510,,,,,
6478,6478,FEUERLOESCHBOOT 2,https://www.myshiptracking.com/vessels/vessels/feuerloeschboot-2-mmsi-211674070-imo-0,,,,,
6479,6479,VOLHARDING 9,https://www.myshiptracking.com/vessels/vessels/volharding-9-mmsi-244710874-imo-0,,,,,
